"state","year","week","visit_date","total_patients","ili_patients","total_population","population_over_65","total_deaths","deaths_over_65"
"Alaska",2020,45,"2020-11-04",2947,28,"426158","87629",NULL,NULL
"Alaska",2020,46,"2020-11-11",3212,37,"426158","87629",NULL,NULL
"Alaska",2020,47,"2020-11-18",2924,34,"426158","87629",NULL,NULL
"Alaska",2020,48,"2020-11-25",2663,30,"426158","87629",NULL,NULL
"Alaska",2020,49,"2020-12-02",2794,17,"426158","87629",NULL,NULL
"Alaska",2020,50,"2020-12-09",2512,23,"426158","87629",NULL,NULL
"Alaska",2020,51,"2020-12-16",2695,17,"426158","87629",NULL,NULL
"Alaska",2020,52,"2020-12-23",2852,25,"426158","87629",NULL,NULL
"Alaska",2021,1,"2021-01-01",2937,27,"427075","90188",NULL,NULL
"Alaska",2021,2,"2021-01-08",2937,16,"427075","90188",NULL,NULL
"Alaska",2021,3,"2021-01-15",2802,23,"427075","90188",NULL,NULL
"Alaska",2021,4,"2021-01-22",2940,14,"427075","90188",NULL,NULL
"Alaska",2021,5,"2021-01-29",2778,9,"427075","90188",NULL,NULL
"Alaska",2021,6,"2021-02-05",2736,14,"427075","90188",NULL,NULL
"Alaska",2021,7,"2021-02-12",2677,5,"427075","90188",NULL,NULL
"Alaska",2021,8,"2021-02-19",2944,10,"427075","90188",NULL,NULL
"Alaska",2021,9,"2021-02-26",447,1,"427075","90188",NULL,NULL
"Alaska",2021,10,"2021-03-05",2797,13,"427075","90188",NULL,NULL
"Alaska",2021,11,"2021-03-12",2478,13,"427075","90188",NULL,NULL
"Alaska",2021,12,"2021-03-19",3073,14,"427075","90188",NULL,NULL
"Alaska",2021,13,"2021-03-26",2967,15,"427075","90188",NULL,NULL
"Alaska",2021,14,"2021-04-02",3038,18,"427075","90188",NULL,NULL
"Alaska",2021,15,"2021-04-09",3298,18,"427075","90188",NULL,NULL
"Alaska",2021,16,"2021-04-16",3228,13,"427075","90188",NULL,NULL
"Alaska",2021,17,"2021-04-23",3233,13,"427075","90188",NULL,NULL
"Alaska",2021,18,"2021-04-30",3293,21,"427075","90188",NULL,NULL
"Alaska",2021,19,"2021-05-07",3251,26,"427075","90188",NULL,NULL
"Alaska",2021,20,"2021-05-14",3373,28,"427075","90188",NULL,NULL
"Alaska",2021,21,"2021-05-21",3403,18,"427075","90188",NULL,NULL
"Alaska",2021,22,"2021-05-28",3594,24,"427075","90188",NULL,NULL
"Alaska",2021,23,"2021-06-04",3557,22,"427075","90188",NULL,NULL
"Alaska",2021,24,"2021-06-11",3459,25,"427075","90188",NULL,NULL
"Alaska",2021,25,"2021-06-18",3635,29,"427075","90188",NULL,NULL
"Alaska",2021,26,"2021-06-25",3572,29,"427075","90188",NULL,NULL
"Alaska",2021,27,"2021-07-02",3696,41,"427075","90188",NULL,NULL
"Alaska",2021,28,"2021-07-09",3860,33,"427075","90188",NULL,NULL
"Alaska",2021,29,"2021-07-16",4089,42,"427075","90188",NULL,NULL
"Alaska",2021,30,"2021-07-23",4093,55,"427075","90188",NULL,NULL
"Alaska",2021,31,"2021-07-30",4156,42,"427075","90188",NULL,NULL
"Alaska",2021,32,"2021-08-06",3866,55,"427075","90188",NULL,NULL
"Alaska",2021,33,"2021-08-13",3844,44,"427075","90188",NULL,NULL
"Alaska",2021,34,"2021-08-20",3653,65,"427075","90188",NULL,NULL
"Alaska",2021,35,"2021-08-27",3850,53,"427075","90188",NULL,NULL
"Alaska",2021,36,"2021-09-03",332,0,"427075","90188",NULL,NULL
"Alaska",2021,37,"2021-09-10",3337,47,"427075","90188",NULL,NULL
"Alaska",2021,38,"2021-09-17",3230,41,"427075","90188",NULL,NULL
"Alaska",2021,39,"2021-09-24",3134,44,"427075","90188",NULL,NULL
"Alaska",2021,40,"2021-10-01",3378,44,"427075","90188",NULL,NULL
"Alaska",2021,41,"2021-10-08",3417,46,"427075","90188",NULL,NULL
"Alaska",2021,42,"2021-10-15",3561,41,"427075","90188",NULL,NULL
"Alaska",2021,43,"2021-10-22",3450,43,"427075","90188",NULL,NULL
"Alaska",2021,44,"2021-10-29",3286,45,"427075","90188",NULL,NULL
"Alaska",2021,45,"2021-11-05",3354,53,"427075","90188",NULL,NULL
"Alaska",2021,46,"2021-11-12",3245,46,"427075","90188",NULL,NULL
"Alaska",2021,47,"2021-11-19",3287,39,"427075","90188",NULL,NULL
"Alaska",2021,48,"2021-11-26",3421,63,"427075","90188",NULL,NULL
"Alaska",2021,49,"2021-12-03",3431,62,"427075","90188",NULL,NULL
"Alaska",2021,50,"2021-12-10",3325,106,"427075","90188",NULL,NULL
"Alaska",2021,51,"2021-12-17",3118,183,"427075","90188",NULL,NULL
"Alaska",2021,52,"2021-12-24",3847,128,"427075","90188",NULL,NULL
"Alaska",2022,1,"2022-01-01",3797,130,"428181","94160",NULL,NULL
"Alaska",2022,2,"2022-01-08",3859,108,"428181","94160",NULL,NULL
"Alaska",2022,3,"2022-01-15",3797,102,"428181","94160",NULL,NULL
"Alaska",2022,4,"2022-01-22",3187,63,"428181","94160",NULL,NULL
"Alaska",2022,5,"2022-01-29",3094,47,"428181","94160",NULL,NULL
"Alaska",2022,6,"2022-02-05",2570,42,"428181","94160",NULL,NULL
"Alaska",2022,7,"2022-02-12",3288,32,"428181","94160",NULL,NULL
"Alaska",2022,8,"2022-02-19",3569,41,"428181","94160",NULL,NULL
"Alaska",2022,9,"2022-02-26",3242,35,"428181","94160",NULL,NULL
"Alaska",2022,10,"2022-03-05",3535,15,"428181","94160",NULL,NULL
"Alaska",2022,11,"2022-03-12",3788,55,"428181","94160",NULL,NULL
"Alaska",2022,12,"2022-03-19",4044,29,"428181","94160",NULL,NULL
"Alaska",2022,13,"2022-03-26",3727,25,"428181","94160",NULL,NULL
"Alaska",2022,14,"2022-04-02",3871,32,"428181","94160",NULL,NULL
"Alaska",2022,15,"2022-04-09",3841,37,"428181","94160",NULL,NULL
"Alaska",2022,16,"2022-04-16",4040,60,"428181","94160",NULL,NULL
"Alaska",2022,17,"2022-04-23",3684,40,"428181","94160",NULL,NULL
"Alaska",2022,18,"2022-04-30",3867,54,"428181","94160",NULL,NULL
"Alaska",2022,19,"2022-05-07",4015,68,"428181","94160",NULL,NULL
"Alaska",2022,20,"2022-05-14",4335,76,"428181","94160",NULL,NULL
"Alaska",2022,21,"2022-05-21",4310,91,"428181","94160",NULL,NULL
"Alaska",2022,22,"2022-05-28",4279,70,"428181","94160",NULL,NULL
"Alaska",2022,23,"2022-06-04",4198,53,"428181","94160",NULL,NULL
"Alaska",2022,24,"2022-06-11",371,1,"428181","94160",NULL,NULL
"Alaska",2022,25,"2022-06-18",4321,32,"428181","94160",NULL,NULL
"Alaska",2022,26,"2022-06-25",386,0,"428181","94160",NULL,NULL
"Alaska",2022,27,"2022-07-02",4226,26,"428181","94160",NULL,NULL
"Alaska",2022,28,"2022-07-09",4249,28,"428181","94160",NULL,NULL
"Alaska",2022,29,"2022-07-16",4338,60,"428181","94160",NULL,NULL
"Alaska",2022,30,"2022-07-23",4495,50,"428181","94160",NULL,NULL
"Alaska",2022,31,"2022-07-30",4280,27,"428181","94160",NULL,NULL
"Alaska",2022,32,"2022-08-06",4140,47,"428181","94160",NULL,NULL
"Alaska",2022,33,"2022-08-13",4090,46,"428181","94160",NULL,NULL
"Alaska",2022,34,"2022-08-20",4167,65,"428181","94160",NULL,NULL
"Alaska",2022,35,"2022-08-27",341,1,"428181","94160",NULL,NULL
"Alaska",2022,36,"2022-09-03",4242,64,"428181","94160",NULL,NULL
"Alaska",2022,37,"2022-09-10",4040,43,"428181","94160",NULL,NULL
"Alaska",2022,38,"2022-09-17",3971,59,"428181","94160",NULL,NULL
"Alaska",2022,39,"2022-09-24",4002,47,"428181","94160",NULL,NULL
"Alaska",2022,40,"2022-10-01",3994,54,"428181","94160",NULL,NULL
"Alaska",2022,41,"2022-10-08",3638,91,"428181","94160",NULL,NULL
"Alaska",2022,42,"2022-10-15",4089,82,"428181","94160",NULL,NULL
"Alaska",2022,43,"2022-10-22",4080,76,"428181","94160",NULL,NULL
"Alaska",2022,44,"2022-10-29",3855,75,"428181","94160",NULL,NULL
"Alaska",2022,45,"2022-11-05",4325,129,"428181","94160",NULL,NULL
"Alaska",2022,46,"2022-11-12",4418,143,"428181","94160",NULL,NULL
"Alaska",2022,47,"2022-11-19",4388,164,"428181","94160",NULL,NULL
"Alaska",2022,48,"2022-11-26",4395,172,"428181","94160",NULL,NULL
"Alaska",2022,49,"2022-12-03",4155,156,"428181","94160",NULL,NULL
"Alaska",2022,50,"2022-12-10",3387,134,"428181","94160",NULL,NULL
"Alaska",2022,51,"2022-12-17",3772,83,"428181","94160",NULL,NULL
"Alaska",2022,52,"2022-12-24",4008,105,"428181","94160",NULL,NULL
"Alaska",2023,1,"2023-01-01",3940,72,NULL,NULL,NULL,NULL
"Alaska",2023,2,"2023-01-08",3652,51,NULL,NULL,NULL,NULL
"Alaska",2023,3,"2023-01-15",3781,53,NULL,NULL,NULL,NULL
"Alaska",2023,4,"2023-01-22",3807,36,NULL,NULL,NULL,NULL
"Alaska",2023,5,"2023-01-29",3815,54,NULL,NULL,NULL,NULL
"Alaska",2023,6,"2023-02-05",3010,54,NULL,NULL,NULL,NULL
"Alaska",2023,7,"2023-02-12",3593,47,NULL,NULL,NULL,NULL
"Alaska",2023,8,"2023-02-19",3245,49,NULL,NULL,NULL,NULL
"Alaska",2023,9,"2023-02-26",3630,49,NULL,NULL,NULL,NULL
"Alaska",2023,10,"2023-03-05",3812,44,NULL,NULL,NULL,NULL
"Alaska",2023,11,"2023-03-12",3931,37,NULL,NULL,NULL,NULL
"Alaska",2023,12,"2023-03-19",3591,66,NULL,NULL,NULL,NULL
"Alaska",2023,13,"2023-03-26",3371,59,NULL,NULL,NULL,NULL
"Alaska",2023,14,"2023-04-02",3583,66,NULL,NULL,NULL,NULL
"Alaska",2023,15,"2023-04-09",3563,81,NULL,NULL,NULL,NULL
"Alaska",2023,16,"2023-04-16",3314,65,NULL,NULL,NULL,NULL
"Alaska",2023,17,"2023-04-23",3388,56,NULL,NULL,NULL,NULL
"Alaska",2023,18,"2023-04-30",3893,52,NULL,NULL,NULL,NULL
"Alaska",2023,19,"2023-05-07",3916,50,NULL,NULL,NULL,NULL
"Alaska",2023,20,"2023-05-14",3952,61,NULL,NULL,NULL,NULL
"Alaska",2023,21,"2023-05-21",4087,71,NULL,NULL,NULL,NULL
"Alaska",2023,22,"2023-05-28",3370,45,NULL,NULL,NULL,NULL
"Alaska",2023,23,"2023-06-04",4060,65,NULL,NULL,NULL,NULL
"Alaska",2023,24,"2023-06-11",4133,70,NULL,NULL,NULL,NULL
"Alaska",2023,25,"2023-06-18",4318,59,NULL,NULL,NULL,NULL
"Alaska",2023,26,"2023-06-25",4135,60,NULL,NULL,NULL,NULL
"Alaska",2023,27,"2023-07-02",4004,53,NULL,NULL,NULL,NULL
"Alaska",2023,28,"2023-07-09",4162,43,NULL,NULL,NULL,NULL
"Alaska",2023,29,"2023-07-16",4360,54,NULL,NULL,NULL,NULL
"Alaska",2023,30,"2023-07-23",4537,54,NULL,NULL,NULL,NULL
"Alaska",2023,31,"2023-07-30",4390,43,NULL,NULL,NULL,NULL
"Alaska",2023,32,"2023-08-06",4312,59,NULL,NULL,NULL,NULL
"Alaska",2023,33,"2023-08-13",4317,63,NULL,NULL,NULL,NULL
"Alaska",2023,34,"2023-08-20",4326,66,NULL,NULL,NULL,NULL
"Alaska",2023,35,"2023-08-27",4224,56,NULL,NULL,NULL,NULL
"Alaska",2023,36,"2023-09-03",4118,78,NULL,NULL,NULL,NULL
"Alaska",2023,37,"2023-09-10",3985,112,NULL,NULL,NULL,NULL
"Alaska",2023,38,"2023-09-17",4018,119,NULL,NULL,NULL,NULL
"Alaska",2023,39,"2023-09-24",4141,126,NULL,NULL,NULL,NULL
"Alaska",2023,40,"2023-10-01",3868,134,NULL,NULL,NULL,NULL
"Alaska",2023,41,"2023-10-08",4224,193,NULL,NULL,NULL,NULL
"Alaska",2023,42,"2023-10-15",4069,171,NULL,NULL,NULL,NULL
"Alaska",2023,43,"2023-10-22",4019,171,NULL,NULL,NULL,NULL
"Alaska",2023,44,"2023-10-29",4190,240,NULL,NULL,NULL,NULL
"Alaska",2023,45,"2023-11-05",263,14,NULL,NULL,NULL,NULL
"Alaska",2023,46,"2023-11-12",3903,146,NULL,NULL,NULL,NULL
"Alaska",2023,47,"2023-11-19",3801,132,NULL,NULL,NULL,NULL
"Alaska",2023,48,"2023-11-26",4267,130,NULL,NULL,NULL,NULL
"Alaska",2023,49,"2023-12-03",4032,123,NULL,NULL,NULL,NULL
"Alaska",2023,50,"2023-12-10",3793,97,NULL,NULL,NULL,NULL
"Alaska",2023,51,"2023-12-17",4015,103,NULL,NULL,NULL,NULL
"Alaska",2023,52,"2023-12-24",3915,124,NULL,NULL,NULL,NULL
"Arizona",2019,1,"2019-01-01",14799,587,"4268946","1206748","627","528"
"Arizona",2019,2,"2019-01-08",19587,821,"4268946","1206748","627","528"
"Arizona",2019,3,"2019-01-15",20891,752,"4268946","1206748","627","528"
"Arizona",2019,4,"2019-01-22",18532,710,"4268946","1206748","627","528"
"Arizona",2019,5,"2019-01-29",21501,802,"4268946","1206748","627","528"
"Arizona",2019,6,"2019-02-05",19327,729,"4268946","1206748","627","528"
"Arizona",2019,7,"2019-02-12",20815,719,"4268946","1206748","627","528"
"Arizona",2019,8,"2019-02-19",17796,707,"4268946","1206748","627","528"
"Arizona",2019,9,"2019-02-26",19430,789,"4268946","1206748","627","528"
"Arizona",2019,10,"2019-03-05",16891,664,"4268946","1206748","627","528"
"Arizona",2019,11,"2019-03-12",17616,653,"4268946","1206748","627","528"
"Arizona",2019,12,"2019-03-19",18585,735,"4268946","1206748","627","528"
"Arizona",2019,13,"2019-03-26",18626,653,"4268946","1206748","627","528"
"Arizona",2019,14,"2019-04-02",18080,626,"4268946","1206748","627","528"
"Arizona",2019,15,"2019-04-09",17905,591,"4268946","1206748","627","528"
"Arizona",2019,16,"2019-04-16",16477,482,"4268946","1206748","627","528"
"Arizona",2019,17,"2019-04-23",17570,518,"4268946","1206748","627","528"
"Arizona",2019,18,"2019-04-30",15285,447,"4268946","1206748","627","528"
"Arizona",2019,19,"2019-05-07",16453,360,"4268946","1206748","627","528"
"Arizona",2019,20,"2019-05-14",16776,466,"4268946","1206748","627","528"
"Arizona",2019,21,"2019-05-21",15852,404,"4268946","1206748","627","528"
"Arizona",2019,22,"2019-05-28",13568,327,"4268946","1206748","627","528"
"Arizona",2019,23,"2019-06-04",13635,268,"4268946","1206748","627","528"
"Arizona",2019,24,"2019-06-11",10533,132,"4268946","1206748","627","528"
"Arizona",2019,25,"2019-06-18",10224,124,"4268946","1206748","627","528"
"Arizona",2019,26,"2019-06-25",10433,124,"4268946","1206748","627","528"
"Arizona",2019,27,"2019-07-02",7974,67,"4268946","1206748","627","528"
"Arizona",2019,28,"2019-07-09",9488,106,"4268946","1206748","627","528"
"Arizona",2019,29,"2019-07-16",9740,83,"4268946","1206748","627","528"
"Arizona",2019,30,"2019-07-23",8188,34,"4268946","1206748","627","528"
"Arizona",2019,31,"2019-07-30",8382,41,"4268946","1206748","627","528"
"Arizona",2019,32,"2019-08-06",14581,211,"4268946","1206748","627","528"
"Arizona",2019,33,"2019-08-13",15660,266,"4268946","1206748","627","528"
"Arizona",2019,34,"2019-08-20",13766,218,"4268946","1206748","627","528"
"Arizona",2019,35,"2019-08-27",15770,273,"4268946","1206748","627","528"
"Arizona",2019,36,"2019-09-03",14764,294,"4268946","1206748","627","528"
"Arizona",2019,37,"2019-09-10",16091,253,"4268946","1206748","627","528"
"Arizona",2019,38,"2019-09-17",16001,300,"4268946","1206748","627","528"
"Arizona",2019,39,"2019-09-24",12333,207,"4268946","1206748","627","528"
"Arizona",2019,40,"2019-10-01",12099,129,"4268946","1206748","627","528"
"Arizona",2019,41,"2019-10-08",12094,144,"4268946","1206748","627","528"
"Arizona",2019,42,"2019-10-15",11296,147,"4268946","1206748","627","528"
"Arizona",2019,43,"2019-10-22",12570,175,"4268946","1206748","627","528"
"Arizona",2019,44,"2019-10-29",12988,182,"4268946","1206748","627","528"
"Arizona",2019,45,"2019-11-05",14533,376,"4268946","1206748","627","528"
"Arizona",2019,46,"2019-11-12",14127,405,"4268946","1206748","627","528"
"Arizona",2019,47,"2019-11-19",14283,388,"4268946","1206748","627","528"
"Arizona",2019,48,"2019-11-26",9646,276,"4268946","1206748","627","528"
"Arizona",2019,49,"2019-12-03",14021,425,"4268946","1206748","627","528"
"Arizona",2019,50,"2019-12-10",14000,417,"4268946","1206748","627","528"
"Arizona",2019,51,"2019-12-17",13174,434,"4268946","1206748","627","528"
"Arizona",2019,52,"2019-12-24",9245,463,"4268946","1206748","627","528"
"Arizona",2020,1,"2020-01-01",10868,483,"4372583","1262204","796","638"
"Arizona",2020,2,"2020-01-08",15236,481,"4372583","1262204","796","638"
"Arizona",2020,3,"2020-01-15",14593,639,"4372583","1262204","796","638"
"Arizona",2020,4,"2020-01-22",14653,776,"4372583","1262204","796","638"
"Arizona",2020,5,"2020-01-29",16016,709,"4372583","1262204","796","638"
"Arizona",2020,6,"2020-02-05",17479,749,"4372583","1262204","796","638"
"Arizona",2020,7,"2020-02-12",17262,582,"4372583","1262204","796","638"
"Arizona",2020,8,"2020-02-19",15221,632,"4372583","1262204","796","638"
"Arizona",2020,9,"2020-02-26",14827,446,"4372583","1262204","796","638"
"Arizona",2020,10,"2020-03-04",14408,334,"4372583","1262204","796","638"
"Arizona",2020,11,"2020-03-11",13790,411,"4372583","1262204","796","638"
"Arizona",2020,12,"2020-03-18",10525,377,"4372583","1262204","796","638"
"Arizona",2020,13,"2020-03-25",8228,300,"4372583","1262204","796","638"
"Arizona",2020,14,"2020-04-01",8267,243,"4372583","1262204","796","638"
"Arizona",2020,15,"2020-04-08",7830,147,"4372583","1262204","796","638"
"Arizona",2020,16,"2020-04-15",7844,169,"4372583","1262204","796","638"
"Arizona",2020,17,"2020-04-22",8524,164,"4372583","1262204","796","638"
"Arizona",2020,18,"2020-04-29",8468,105,"4372583","1262204","796","638"
"Arizona",2020,19,"2020-05-06",8341,110,"4372583","1262204","796","638"
"Arizona",2020,20,"2020-05-13",8440,103,"4372583","1262204","796","638"
"Arizona",2020,21,"2020-05-20",9962,122,"4372583","1262204","796","638"
"Arizona",2020,22,"2020-05-27",9194,114,"4372583","1262204","796","638"
"Arizona",2020,23,"2020-06-03",10575,124,"4372583","1262204","796","638"
"Arizona",2020,24,"2020-06-10",11204,168,"4372583","1262204","796","638"
"Arizona",2020,25,"2020-06-17",11493,196,"4372583","1262204","796","638"
"Arizona",2020,26,"2020-06-24",10517,181,"4372583","1262204","796","638"
"Arizona",2020,27,"2020-07-01",9221,178,"4372583","1262204","796","638"
"Arizona",2020,28,"2020-07-08",10184,137,"4372583","1262204","796","638"
"Arizona",2020,29,"2020-07-15",10222,118,"4372583","1262204","796","638"
"Arizona",2020,30,"2020-07-22",9391,93,"4372583","1262204","796","638"
"Arizona",2020,31,"2020-07-29",6218,51,"4372583","1262204","796","638"
"Arizona",2020,32,"2020-08-05",6323,44,"4372583","1262204","796","638"
"Arizona",2020,33,"2020-08-12",10027,47,"4372583","1262204","796","638"
"Arizona",2020,34,"2020-08-19",10444,39,"4372583","1262204","796","638"
"Arizona",2020,35,"2020-08-26",10489,39,"4372583","1262204","796","638"
"Arizona",2020,36,"2020-09-02",10393,40,"4372583","1262204","796","638"
"Arizona",2020,37,"2020-09-09",9177,41,"4372583","1262204","796","638"
"Arizona",2020,38,"2020-09-16",7244,55,"4372583","1262204","796","638"
"Arizona",2020,39,"2020-09-23",11099,77,"4372583","1262204","796","638"
"Arizona",2020,40,"2020-09-30",10439,107,"4372583","1262204","796","638"
"Arizona",2020,41,"2020-10-07",15787,160,"4372583","1262204","796","638"
"Arizona",2020,42,"2020-10-14",15236,140,"4372583","1262204","796","638"
"Arizona",2020,43,"2020-10-21",15954,130,"4372583","1262204","796","638"
"Arizona",2020,44,"2020-10-28",15663,125,"4372583","1262204","796","638"
"Arizona",2020,45,"2020-11-04",16601,188,"4372583","1262204","796","638"
"Arizona",2020,46,"2020-11-11",10731,195,"4372583","1262204","796","638"
"Arizona",2020,47,"2020-11-18",15838,244,"4372583","1262204","796","638"
"Arizona",2020,48,"2020-11-25",10830,201,"4372583","1262204","796","638"
"Arizona",2020,49,"2020-12-02",15593,274,"4372583","1262204","796","638"
"Arizona",2020,50,"2020-12-09",15495,235,"4372583","1262204","796","638"
"Arizona",2020,51,"2020-12-16",14090,205,"4372583","1262204","796","638"
"Arizona",2020,52,"2020-12-23",11129,188,"4372583","1262204","796","638"
"Arizona",2021,1,"2021-01-01",14921,197,"4321960","1243859",NULL,NULL
"Arizona",2021,2,"2021-01-08",10819,172,"4321960","1243859",NULL,NULL
"Arizona",2021,3,"2021-01-15",13010,180,"4321960","1243859",NULL,NULL
"Arizona",2021,4,"2021-01-22",13015,100,"4321960","1243859",NULL,NULL
"Arizona",2021,5,"2021-01-29",7834,87,"4321960","1243859",NULL,NULL
"Arizona",2021,6,"2021-02-05",12404,80,"4321960","1243859",NULL,NULL
"Arizona",2021,7,"2021-02-12",11798,73,"4321960","1243859",NULL,NULL
"Arizona",2021,8,"2021-02-19",11677,81,"4321960","1243859",NULL,NULL
"Arizona",2021,9,"2021-02-26",14116,95,"4321960","1243859",NULL,NULL
"Arizona",2021,10,"2021-03-05",13954,76,"4321960","1243859",NULL,NULL
"Arizona",2021,11,"2021-03-12",11790,76,"4321960","1243859",NULL,NULL
"Arizona",2021,12,"2021-03-19",9921,82,"4321960","1243859",NULL,NULL
"Arizona",2021,13,"2021-03-26",8033,107,"4321960","1243859",NULL,NULL
"Arizona",2021,14,"2021-04-02",9367,97,"4321960","1243859",NULL,NULL
"Arizona",2021,15,"2021-04-09",10995,90,"4321960","1243859",NULL,NULL
"Arizona",2021,16,"2021-04-16",10771,108,"4321960","1243859",NULL,NULL
"Arizona",2021,17,"2021-04-23",12486,124,"4321960","1243859",NULL,NULL
"Arizona",2021,18,"2021-04-30",10056,97,"4321960","1243859",NULL,NULL
"Arizona",2021,19,"2021-05-07",8839,101,"4321960","1243859",NULL,NULL
"Arizona",2021,20,"2021-05-14",8887,81,"4321960","1243859",NULL,NULL
"Arizona",2021,21,"2021-05-21",9071,103,"4321960","1243859",NULL,NULL
"Arizona",2021,22,"2021-05-28",8922,98,"4321960","1243859",NULL,NULL
"Arizona",2021,23,"2021-06-04",8548,68,"4321960","1243859",NULL,NULL
"Arizona",2021,24,"2021-06-11",8610,66,"4321960","1243859",NULL,NULL
"Arizona",2021,25,"2021-06-18",8456,65,"4321960","1243859",NULL,NULL
"Arizona",2021,26,"2021-06-25",12249,88,"4321960","1243859",NULL,NULL
"Arizona",2021,27,"2021-07-02",11846,98,"4321960","1243859",NULL,NULL
"Arizona",2021,28,"2021-07-09",11084,83,"4321960","1243859",NULL,NULL
"Arizona",2021,29,"2021-07-16",11070,111,"4321960","1243859",NULL,NULL
"Arizona",2021,30,"2021-07-23",11478,138,"4321960","1243859",NULL,NULL
"Arizona",2021,31,"2021-07-30",11177,222,"4321960","1243859",NULL,NULL
